listing_id,addr,lat,lng,business_type,transaction_type,sale_price,key_money,deposit,monthly_rent,maintenance_fee,size_m2,floor,flpop_type,trdar_cd,adstrd_cd,flpop_lunch,flpop_dinner,flpop_etc,cnt_academy,cnt_hospital,cnt_school,cnt_company,dist_station,dist_bus_stop,cnt_crosswalk,is_road,floor_score,cnt_banapresso,cnt_high_cafe,cnt_low_cafe,cnt_etc_cafe,actual_rent,rent_index,startup_cost,coverage,rent_score,capital_score,cost_score,location_score,recom_score,rank
575115,서울특별시 강남구 논현동,37.5193055943467,127.029261558155,사무실,월세,0,0,30000000,2000000,0,82.6,4.0,T,3120190,11680531,265091.5,267129.0,233949.25,0,2,0,0,599.3462432798647,92.45854870203391,17,1,0.3999999999999999,0,1,2,22,2000000,0.4042737510828761,50950363.63636364,1.0,9.773325763348367,15.0,24.773325763348367,0.6885612259055698,76.4154177062661,920
703777,서울특별시 서초구 잠원동,37.5117750418,127.020540301,카페/커피,월세,0,40000000,50000000,3000000,0,33.06,1.0,T,3120185,11650540,388874.5,478718.0,397097.625,0,4,0,0,117.56606814508024,133.22581797012754,16,1,1.0,0,2,5,35,3000000,0.685269786393382,98385218.18181819,1.0,9.615772715109312,15.0,24.615772715109312,0.9289678233861003,94.28835946906683,36
701846,서울특별시 강남구 논현동,37.5126578411906,127.021576618762,사무실,월세,0,0,35000000,3000000,0,49.59,2.0,T,3120185,11680521,388874.5,478718.0,397097.625,0,4,0,0,162.3930375915817,92.38154123014155,16,1,0.8,0,2,4,28,3000000,0.5590912548492609,47577827.27272727,1.0,9.68652037617555,15.0,24.68652037617555,0.9107967732674777,92.99627837123637,68
455221,서울특별시 강남구 논현동,37.5090318416,127.0234530889,한식/고기집,월세,0,220000000,80000000,5500000,1200000,264.5,2.0,T,3130303,11680521,54920.75,80063.75,58347.5,0,2,1,0,288.3315689786203,99.55345759433705,15,1,0.8,0,4,2,27,6700000,1.2486371358300161,367086818.1818182,0.326898145224501,9.299895506792058,4.903472178367515,14.203367685159574,0.5852795535476576,58.09933420123389,1272
394623,서울특별시 강남구 논현동,37.5158561507,127.0308438008,가구/가전,월세,0,200000000,50000000,3100000,600000,165.0,1.0,T,3120191,11680531,378147.0,391751.0,381067.3125,0,1,0,0,191.41701536745316,87.94205640753347,10,1,1.0,0,1,1,23,3700000,0.7479064395033208,291850000.0,0.4111701216378276,9.58065266219448,6.167551824567415,15.748204486761894,0.9471310763653351,86.78303521416203,348
690195,서울특별시 강남구 논현동,37.5072440303,127.0245247227,사무실,월세,0,0,30000000,2700000,300000,112.4,-1.0,T,3120187,11680521,589152.0,788268.0,560948.125,0,1,1,0,507.27644691579303,120.20582902583558,13,1,0.6,0,5,5,32,3000000,0.5590912548492609,58508727.27272727,1.0,9.68652037617555,15.0,24.68652037617555,0.8607832143989492,89.24526145609674,226
687362,서울특별시 강남구 논현동,37.50587801956,127.024940478275,노래방/PC방/당구장/기타,월세,0,70000000,30000000,3350000,0,181.82,3.0,T,3120187,11680521,589152.0,788268.0,560948.125,0,1,0,0,658.700367338321,71.00206668091823,18,1,0.6,1,6,6,33,3350000,0.6243185679150081,146116163.63636363,0.8212643763262332,9.64994775339603,12.318965644893497,21.968913398289526,0.790631597841946,81.26628323643548,704
686816,서울특별시 서초구 잠원동,37.5144406772564,127.019386390307,기타,월세,0,0,300000000,25000000,0,214.558,7.0,T,3120178,11650540,568765.0,648546.5,510767.5,0,0,0,0,236.5005808684061,69.49406557695464,17,1,0.0,0,2,1,19,25000000,5.710581553278183,354419710.9090909,0.338581620339903,6.798105959244262,5.078724305098545,11.876830264342807,0.7232079477647364,66.11742634669804,1192
686841,서울특별시 강남구 신사동,37.520441345,127.0272258334,사무실,월세,0,0,25000000,2500000,0,66.1,-1.0,T,3120190,11680510,265091.5,267129.0,233949.25,0,2,0,0,675.1354960920919,147.7813157182856,14,1,0.6,0,2,2,25,2500000,0.44215232678240446,41765363.63636363,1.0,9.752087438552005,15.0,24.752087438552003,0.7203341323646467,78.7771473659005,818
685491,서울특별시 강남구 논현동,37.5134434247751,127.022074528478,사무실,월세,0,0,40000000,3000000,0,95.87,-1.0,T,3120185,11680521,388874.5,478718.0,397097.625,0,3,0,0,252.2791142157204,139.6498287428576,14,1,0.6,0,2,1,23,3000000,0.5590912548492609,64316118.18181819,1.0,9.68652037617555,15.0,24.68652037617555,0.8519085123979374,88.57965880602086,267
683336,서울특별시 강남구 논현동,37.5195504775,127.0300172895,기타주점,월세,0,60000000,50000000,3900000,0,46.28,1.0,T,3120190,11680531,265091.5,267129.0,233949.25,0,2,0,0,607.7719762930005,109.20636008732528,14,1,1.0,0,1,2,21,3900000,0.7883338146116085,121738290.9090909,0.9857210833492891,9.557985238529316,14.785816250239336,24.34380148876865,0.8178034312278148,85.67905883085477,423
681341,서울특별시 서초구 잠원동,37.5144406772564,127.019386390307,기타,월세,0,0,50000000,5000000,0,26.45,-2.0,T,3120178,11650540,568765.0,648546.5,510767.5,0,0,0,0,236.5005808684061,69.49406557695464,17,1,0.3999999999999999,0,2,1,19,5000000,1.1421163106556365,56708681.81818182,1.0,9.359621191848852,15.0,24.359621191848852,0.8232079477647364,86.10021727420408,394
680830,서울특별시 강남구 논현동,37.5109168549,127.022883624,가구/가전,월세,0,170000000,30000000,4000000,100000,59.5,1.0,T,3120185,11680521,388874.5,478718.0,397097.625,0,5,0,0,112.57168700809231,60.15567090156722,12,1,1.0,0,3,3,35,4100000,0.7640913816273233,215091363.63636363,0.5579024558274391,9.571577847439915,8.368536837411588,17.9401146848515,0.9352617672247325,88.08474722670644,283
680115,서울특별시 강남구 논현동,37.5093850924,127.037256384,한식/고기집,월세,0,110000000,50000000,2200000,50000,59.5,1.0,T,3120199,11680531,90486.5,90985.75,88258.75,0,0,0,0,339.4452601116432,91.01354252528859,14,1,1.0,0,2,4,18,2250000,0.45480796996823564,175091363.63636363,0.6853564762292933,9.744991483766913,10.2803471434394,20.025338627206313,0.6668928132377768,70.04229962003957,1104
680289,서울특별시 강남구 논현동,37.5180800427,127.0300076511,사무실,월세,0,0,20000000,2250000,50000,105.8,5.0,T,3120190,11680531,265091.5,267129.0,233949.25,0,2,0,0,449.46495712114125,120.93166858701377,14,1,0.19999999999999996,0,1,2,21,2300000,0.4649148137453075,46834727.27272727,1.0,9.739324627850621,15.0,24.73932462785062,0.6377595270882717,72.571289159471,1047
646407,서울특별시 강남구 논현동,37.5075675484967,127.028297879026,치킨/닭요리,월세,0,190000000,10000000,900000,50000,29.75,1.0,T,3110955,11680521,318800.0,380357.25,434233.75,0,0,1,0,528.2617428418718,232.3577639970025,2,1,1.0,0,0,2,22,950000,0.1770455640355993,207545681.8181818,0.5781859634406883,9.90073145245559,8.672789451610324,18.573520904065916,0.840079856480876,81.57951014013162,690
677703,서울특별시 서초구 반포동,37.5080229345863,127.022326280077,사무실,월세,0,0,20000000,2000000,200000,42.98,2.0,T,3120185,11650560,388874.5,478718.0,397097.625,0,2,0,0,358.0317437744865,108.24666114753798,10,1,0.8,0,5,2,30,2200000,0.36865624002553465,30901290.909090906,1.0,9.79329632069652,15.0,24.79329632069652,0.9191250087134428,93.72767197420472,45
674325,서울특별시 강남구 논현동,37.5144221993,127.0290831977,사무실,월세,0,0,100000000,4500000,700000,148.8,4.0,T,3120191,11680521,378147.0,391751.0,381067.3125,0,1,0,0,211.33231991889102,86.2232666366433,12,1,0.3999999999999999,0,1,1,14,5200000,0.9690915084053856,137741090.9090909,0.8711997212160892,9.456635318704285,13.06799581824134,22.524631136945622,0.8108601286936093,83.33914078896632,592
535209,서울특별시 강남구 논현동,37.5172819644,127.0357264609,사무실,월세,0,0,100000000,6000000,600000,247.9,-1.0,T,3110966,11680531,275094.25,298698.75,253435.3125,0,1,0,0,491.8015113540251,29.607164721366438,11,1,0.6,0,3,2,14,6600000,1.3341033785734913,162876454.54545456,0.7367547404865148,9.251975019049612,11.051321107297722,20.303296126347334,0.7635780313015527,77.57164847396379,863
538432,서울특별시 강남구 논현동,37.511783497779,127.031280981524,사무실,월세,0,0,37000000,1990000,1470000,79.3,2.0,T,3120191,11680521,378147.0,391751.0,381067.3125,0,1,0,0,269.8999960178148,82.00198189852277,7,1,0.8,0,1,2,14,3460000,0.6448185805928143,57113363.63636364,1.0,9.638453500522466,15.0,24.638453500522466,0.9173912872697878,93.44280004575654,48
712089,서울특별시 강남구 신사동,37.5213673512663,127.02780365693,사무실,월세,0,0,100000000,11000000,0,251.24,2.0,T,3120190,11680510,265091.5,267129.0,233949.25,0,2,0,0,566.192285802918,165.9303888451755,12,1,0.8,0,2,3,29,11000000,1.9454702378425797,163723600.0,0.7329425934929357,8.909184729628821,10.994138902394035,19.903323632022854,0.7714427047453637,77.76152648792512,850
717922,서울특별시 강남구 논현동,37.5098022787,127.0399484761,사무실,월세,0,0,60000000,7970000,0,238.02,-1.0,T,3120207,11680531,309660.5,321984.0,329128.25,1,0,1,0,346.05671563831265,68.79803068367254,13,1,0.6,0,1,3,8,7970000,1.6110308980652612,120370527.27272728,0.9969217774390257,9.096703166943241,14.953826661585385,24.050529828528624,0.80677269892124,84.55848224762163,509
717766,서울특별시 강남구 논현동,37.5106397134921,127.036186123171,기타,월세,0,0,50000000,2500000,280000,46.28,-1.0,T,3120199,11680531,90486.5,90985.75,88258.75,0,1,0,0,392.7878964510281,60.73169002111183,9,1,0.6,0,0,3,8,2780000,0.5619405140051978,61738290.90909091,1.0,9.68492281105423,15.0,24.68492281105423,0.5700846032066269,67.44126805155125,1164
717767,서울특별시 강남구 논현동,37.5106397134921,127.036186123171,기타,월세,0,0,50000000,2500000,280000,46.28,-1.0,T,3120199,11680531,90486.5,90985.75,88258.75,0,1,0,0,392.7878964510281,60.73169002111183,9,1,0.6,0,0,3,8,2780000,0.5619405140051978,61738290.90909091,1.0,9.68492281105423,15.0,24.68492281105423,0.5700846032066269,67.44126805155125,1165
708537,서울특별시 강남구 신사동,37.5209385519,127.027854968,사무실,월세,0,0,60000000,3600000,500000,231.4,-1.0,T,3120190,11680510,265091.5,267129.0,233949.25,0,2,0,0,613.2033564629443,125.95317809727331,12,1,0.6,0,2,2,25,4100000,0.7251298159231433,118691454.54545455,1.0,9.593423399225289,15.0,24.593423399225287,0.7304592834532462,79.37786965821874,796
717804,서울특별시 강남구 역삼동,37.5066742472709,127.032661945559,기타,월세,0,0,100000000,5000000,400000,46.28,1.0,T,3120194,11680640,319506.5,309264.5,303520.875,1,2,0,0,166.86620948863876,86.58015068020947,16,1,1.0,0,1,2,26,5400000,0.8360997756229416,111738290.9090909,1.0,9.531203107062273,15.0,24.531203107062275,0.8807619244120722,90.58834743796768,138
561870,서울특별시 강남구 논현동,37.5062266441,127.0291569254,사무실,월세,0,0,70000000,9400000,0,264.5,10.0,T,3120187,11680521,589152.0,788268.0,560948.125,0,0,0,0,472.18516411896223,86.64878979319832,4,1,0.0,0,2,1,22,9400000,1.751819265194351,137086818.1818182,0.8753576864031088,9.017763845350052,13.130365296046632,22.148129141396684,0.7279479319914947,76.74422404075878,890
561866,서울특별시 강남구 논현동,37.5062266441,127.0291569254,사무실,월세,0,0,70000000,9400000,0,264.5,6.0,T,3120187,11680521,589152.0,788268.0,560948.125,0,0,0,0,472.18516411896223,86.64878979319832,4,1,0.0,0,2,1,22,9400000,1.751819265194351,137086818.1818182,0.8753576864031088,9.017763845350052,13.130365296046632,22.148129141396684,0.7279479319914947,76.74422404075878,891
558525,서울특별시 강남구 논현동,37.5205081525,127.0336963538,사무실,월세,0,0,15000000,1400000,200000,52.9,4.0,T,3120193,11680531,165014.75,161589.0,124600.875,0,1,1,0,727.8609837904221,161.7059002894248,19,1,0.3999999999999999,0,3,2,14,1600000,0.3234190008663009,28417363.636363637,1.0,9.818660610678693,15.0,24.81866061067869,0.551345013352762,66.16953661213584,1191
557966,서울특별시 강남구 논현동,37.5096809953327,127.022632607729,사무실,월세,0,0,100000000,10000000,0,201.7,-1.0,T,3120185,11680521,388874.5,478718.0,397097.625,0,4,0,0,189.4131042746428,42.6639827871487,13,1,0.6,0,4,2,32,10000000,1.8636375161642031,151158454.54545453,0.7938689262261216,8.955067920585162,11.908033893391824,20.863101813976986,0.8500110094519365,84.61392752287223,506
557862,서울특별시 강남구 논현동,37.5089106922,127.0327682189,사무실,월세,0,0,45000000,5000000,0,115.7,6.0,T,3120194,11680521,319506.5,309264.5,303520.875,1,3,0,0,210.80088944938498,80.88044161917588,14,1,0.0,0,1,3,23,5000000,0.9318187580821016,74345727.27272728,1.0,9.47753396029258,15.0,24.477533960292583,0.6477538750485512,73.05907458893392,1037
557808,서울특별시 강남구 논현동,37.5132202264024,127.035769768518,사무실,월세,0,0,120000000,8000000,2000000,330.6,-1.0,T,3120196,11680531,138882.5,141915.5,142196.125,0,2,0,0,395.307909415747,65.41672891802635,12,1,0.6,0,1,4,10,10000000,2.0213687554143807,203852181.8181818,0.5886618378557725,8.866628816741834,8.829927567836588,17.69655638457842,0.6265918980327149,64.69094873703204,1205
553958,서울특별시 강남구 논현동,37.517281142,127.0248854527,사무실,월세,0,0,100000000,10000000,0,231.4,5.0,T,3120190,11680521,265091.5,267129.0,233949.25,0,2,0,0,412.9788891118303,173.13991896236487,4,1,0.19999999999999996,0,1,3,17,10000000,1.8636375161642031,158691454.54545456,0.7561843852507381,8.955067920585162,11.342765778761072,20.297833699346235,0.6244047522360031,67.12819011704647,1178
553900,서울특별시 강남구 논현동,37.5130591538,127.031901353,사무실,월세,0,0,100000000,4500000,1500000,205.0,3.0,T,3120191,11680531,378147.0,391751.0,381067.3125,0,2,0,0,133.28205917214757,164.76662861011957,10,1,0.6,0,1,5,22,6000000,1.2128212532486282,151995454.54545456,0.7894972935793534,9.3199772900451,11.8424594036903,21.1624366937354,0.8364313788399844,83.89479010673423,559
553898,서울특별시 강남구 논현동,37.5130591538,127.031901353,사무실,월세,0,0,100000000,4500000,1500000,205.0,2.0,T,3120191,11680531,378147.0,391751.0,381067.3125,0,2,0,0,133.28205917214757,164.76662861011957,10,1,0.8,0,1,5,22,6000000,1.2128212532486282,151995454.54545456,0.7894972935793534,9.3199772900451,11.8424594036903,21.1624366937354,0.8864313788399845,87.64479010673423,314
553540,서울특별시 강남구 논현동,37.5096809953327,127.022632607729,사무실,월세,0,0,80000000,5500000,0,128.9,5.0,T,3120185,11680521,388874.5,478718.0,397097.625,0,4,0,0,189.4131042746428,42.6639827871487,13,1,0.19999999999999996,0,4,2,32,5500000,1.0250006338903117,112693727.27272728,1.0,9.425287356321839,15.0,24.42528735632184,0.7500110094519366,80.67611306521708,728
553538,서울특별시 강남구 논현동,37.5096809953327,127.022632607729,사무실,월세,0,0,100000000,6000000,0,132.2,4.0,T,3120185,11680521,388874.5,478718.0,397097.625,0,4,0,0,189.4131042746428,42.6639827871487,13,1,0.3999999999999999,0,4,2,32,6000000,1.1181825096985218,133530727.27272727,0.8986695605642011,9.373040752351097,13.480043408463017,22.853084160814113,0.8000110094519365,82.85390986970936,624
553041,서울특별시 강남구 논현동,37.5110067013,127.0241594896,사무실,월세,0,0,100000000,8000000,0,198.3,1.0,T,3120185,11680521,388874.5,478718.0,397097.625,0,4,0,0,221.68507742514825,111.89955853136006,10,1,1.0,0,2,2,30,8000000,1.4909100129313624,150296090.9090909,0.7984239594932911,9.16405433646813,11.976359392399367,21.140413728867497,0.938594608238866,91.53500934678245,109
552956,서울특별시 강남구 논현동,37.5173972021,127.0360251417,사무실,월세,0,0,70000000,3500000,250000,214.9,-1.0,T,3110966,11680531,275094.25,298698.75,253435.3125,0,0,0,0,465.9246370283164,54.005018412543144,11,1,0.6,0,3,2,14,3750000,0.7580132832803927,124506454.54545455,0.9638054544087163,9.574985806278187,14.457081816130746,24.03206762240893,0.770538307775383,81.82244070556266,683
551054,서울특별시 강남구 논현동,37.5132202264024,127.035769768518,사무실,월세,0,0,150000000,10000000,2500000,294.2,2.0,T,3120196,11680531,138882.5,141915.5,142196.125,0,2,0,0,395.307909415747,65.41672891802635,12,1,0.8,0,1,4,10,12500000,2.526710944267976,224619818.1818182,0.5342360303348931,8.583286020927293,8.013540455023396,16.59682647595069,0.6765918980327148,67.3412188284043,1172
551039,서울특별시 강남구 논현동,37.5054955635,127.0268992068,사무실,월세,0,0,100000000,6300000,0,214.9,2.0,T,3120187,11680521,589152.0,788268.0,560948.125,0,0,0,0,686.6049182027853,103.79847363514132,11,1,0.8,0,3,2,29,6300000,1.174091635183448,154506454.54545456,0.7766665823316589,9.341692789968652,11.649998734974883,20.991691524943533,0.914456695500405,89.57594368747391,211
550399,서울특별시 강남구 논현동,37.5083048979,127.0338989756,사무실,월세,0,0,50000000,4400000,0,138.8,3.0,T,3120194,11680531,319506.5,309264.5,303520.875,1,3,0,0,101.4377160817399,39.69871725833898,16,1,0.6,0,2,2,28,4400000,0.8894022523823274,85204727.27272728,1.0,9.501316679366408,15.0,24.501316679366408,0.7795956699219052,82.9709919235093,615
550363,서울특별시 강남구 논현동,37.5197809646,127.0306779995,사무실,월세,0,0,80000000,4500000,1000000,165.3,4.0,T,3120190,11680531,265091.5,267129.0,233949.25,0,3,1,0,623.7229019518437,58.838727813336966,13,1,0.3999999999999999,0,3,2,20,5500000,1.1117528154779093,121926090.9090909,0.984202799460478,9.376645849208009,14.76304199190717,24.139687841115176,0.6787701750187596,75.04745096752214,983
550327,서울특별시 강남구 논현동,37.5132202264024,127.035769768518,사무실,월세,0,0,150000000,10000000,2500000,294.2,5.0,T,3120196,11680531,138882.5,141915.5,142196.125,0,2,0,0,395.307909415747,65.41672891802635,12,1,0.19999999999999996,0,1,4,10,12500000,2.526710944267976,224619818.1818182,0.5342360303348931,8.583286020927293,8.013540455023396,16.59682647595069,0.5265918980327148,56.091218828404294,1288
550286,서울특별시 강남구 논현동,37.5186356762,127.027478561,사무실,월세,0,0,30000000,3000000,0,115.7,3.0,T,3120190,11680521,265091.5,267129.0,233949.25,0,2,0,0,605.0688634813368,111.54812398789974,12,1,0.6,0,1,2,14,3000000,0.5590912548492609,59345727.27272727,1.0,9.68652037617555,15.0,24.68652037617555,0.7297148939417496,79.41513742180678,790
550276,서울특별시 강남구 논현동,37.5169140521,127.0222836826,사무실,월세,0,0,60000000,3000000,0,66.1,-1.0,T,3120178,11680521,568765.0,648546.5,510767.5,1,2,0,0,180.7013414101357,48.85112674271269,9,1,0.6,0,3,4,24,3000000,0.5590912548492609,76765363.63636364,1.0,9.68652037617555,15.0,24.68652037617555,0.8684779661499527,89.822367837422,193
550248,서울특별시 강남구 논현동,37.5161266341892,127.0204625401,사무실,월세,0,0,50000000,3800000,1100000,119.0,11.0,T,3120178,11680521,568765.0,648546.5,510767.5,1,0,0,0,36.04944901868176,105.40403890816634,13,1,0.0,0,3,2,28,4900000,0.9131823829204595,80182727.27272728,1.0,9.487983281086729,15.0,24.487983281086727,0.7098720335140245,77.72838579463857,854
550241,서울특별시 강남구 논현동,37.5161266341892,127.0204625401,사무실,월세,0,0,100000000,7500000,1100000,125.6,5.0,T,3120178,11680521,568765.0,648546.5,510767.5,1,0,0,0,36.04944901868176,105.40403890816634,13,1,0.19999999999999996,0,3,2,28,8600000,1.6027282639012146,131856727.27272727,0.9100787080191723,9.10135841170324,13.651180620287585,22.752539031990825,0.7598720335140245,79.74294154554266,774
548735,서울특별시 강남구 논현동,37.5162836554,127.0357169358,사무실,월세,0,0,13000000,1300000,780000,52.9,7.0,T,3120196,11680531,138882.5,141915.5,142196.125,0,1,0,0,440.533416851668,65.95295366459533,13,1,0.0,0,3,2,19,2080000,0.42044470112619114,26417363.636363637,1.0,9.764258793882302,15.0,24.764258793882302,0.4854017816171834,61.16939241517106,1244
548188,서울특별시 강남구 신사동,37.5214671989,127.032339321,사무실,월세,0,0,40000000,3220000,2530000,49.6,5.0,T,3120193,11680545,165014.75,161589.0,124600.875,1,3,1,0,648.3898006455166,113.1190942732314,16,1,0.19999999999999996,0,3,1,15,5750000,0.8820951128643437,52580363.63636364,1.0,9.505413755340074,15.0,24.505413755340072,0.5064358619289323,62.48810340001,1230
544556,서울특별시 강남구 역삼동,37.5055343305423,127.030509307767,사무실,월세,0,0,25000000,2800000,0,92.6,3.0,T,3120187,11680640,589152.0,788268.0,560948.125,0,1,0,0,395.0542012231201,93.46929461444427,4,1,0.6,0,1,0,20,2800000,0.43353321698967345,48486727.272727266,1.0,9.756920129587845,15.0,24.756920129587847,0.8758375237457392,90.4447344105183,150
543433,서울특별시 강남구 논현동,37.5062266441,127.0291569254,사무실,월세,0,0,70000000,6410000,3090000,264.5,7.0,T,3120187,11680521,589152.0,788268.0,560948.125,0,0,0,0,472.18516411896223,86.64878979319832,4,1,0.0,0,2,1,22,9500000,1.770455640355993,137086818.1818182,0.8753576864031088,9.007314524555904,13.130365296046632,22.137679820602536,0.7279479319914947,76.73377471996463,893
543878,서울특별시 강남구 신사동,37.5205957256,127.029682871,사무실,월세,0,0,100000000,7000000,0,185.1,5.0,T,3120190,11680545,265091.5,267129.0,233949.25,0,2,0,0,657.4356489277633,83.8937234119182,14,1,0.19999999999999996,0,3,3,20,7000000,1.0738549200087661,146948090.9090909,0.816614896169272,9.39789500650096,12.24922344253908,21.64711844904004,0.64646009751511,70.1316257626733,1102
543875,서울특별시 강남구 신사동,37.5209385519,127.027854968,사무실,월세,0,0,100000000,4000000,900000,165.3,5.0,T,3120190,11680510,265091.5,267129.0,233949.25,0,2,0,0,613.2033564629443,125.95317809727331,12,1,0.19999999999999996,0,2,2,25,4900000,0.8666185604935127,141926090.9090909,0.8455104993828414,9.514091379561929,12.68265749074262,22.19674887030455,0.6304592834532462,69.48119512929802,1112
543488,서울특별시 강남구 논현동,37.508458300628,127.036739384872,사무실,월세,0,0,7000000,4230000,420000,43.0,1.0,T,3120194,11680531,319506.5,309264.5,303520.875,1,1,0,0,244.05770329724893,58.200351578126615,18,1,1.0,0,2,5,23,4650000,0.939936471267687,17906363.636363637,1.0,9.472982399784954,15.0,24.472982399784954,0.894347804422221,91.54906773145153,108
543466,서울특별시 강남구 논현동,37.5192153376948,127.029885937641,사무실,월세,0,0,30000000,2800000,200000,76.0,2.0,T,3120190,11680531,265091.5,267129.0,233949.25,0,2,0,0,574.0875507328597,121.23170640622028,14,1,0.8,0,1,2,19,3000000,0.6064106266243141,49276363.63636364,1.0,9.659988645022551,15.0,24.65998864502255,0.7801181316239322,83.16884851681746,608
543449,서울특별시 강남구 논현동,37.5099438963,127.0366775661,사무실,월세,0,0,35730000,1730000,1240000,66.1,-1.0,T,3120199,11680531,90486.5,90985.75,88258.75,0,0,0,0,348.89380359248514,143.6956016932744,12,1,0.6,0,2,4,18,2970000,0.600346520358071,52495363.63636363,1.0,9.663388758572324,15.0,24.663388758572324,0.5660474405614585,67.11694680068172,1179
543431,서울특별시 강남구 논현동,37.5062266441,127.0291569254,사무실,월세,0,0,70000000,6410000,3090000,264.5,6.0,T,3120187,11680521,589152.0,788268.0,560948.125,0,0,0,0,472.18516411896223,86.64878979319832,4,1,0.0,0,2,1,22,9500000,1.770455640355993,137086818.1818182,0.8753576864031088,9.007314524555904,13.130365296046632,22.137679820602536,0.7279479319914947,76.73377471996463,894
543413,서울특별시 강남구 논현동,37.5089106922,127.0327682189,사무실,월세,0,0,45000000,4500000,0,115.7,7.0,T,3120194,11680521,319506.5,309264.5,303520.875,1,3,0,0,210.80088944938498,80.88044161917588,14,1,0.0,0,1,3,23,4500000,0.8386368822738914,74345727.27272728,1.0,9.529780564263323,15.0,24.529780564263323,0.6477538750485512,73.11132119290467,1032
543399,서울특별시 강남구 논현동,37.5071032373,127.0256375839,사무실,월세,0,0,50000000,2800000,0,138.8,5.0,T,3120187,11680521,589152.0,788268.0,560948.125,0,1,1,0,574.9994650187245,187.283013615987,13,1,0.19999999999999996,0,5,3,32,2800000,0.5218185045259769,85204727.27272728,1.0,9.707419017763845,15.0,24.707419017763847,0.7340986530390734,79.76481799569436,773
543369,서울특별시 강남구 논현동,37.5161346288355,127.039671328783,사무실,월세,0,0,70000000,3500000,560000,145.5,5.0,T,3120203,11680531,316236.0,342827.25,274934.6875,2,0,0,0,185.53036515321173,83.31484026464663,13,1,0.19999999999999996,0,2,1,23,4060000,0.8206757146982385,106904090.9090909,1.0,9.539851299597185,15.0,24.539851299597185,0.6997062579338569,77.01782064463644,880
543345,서울특별시 강남구 논현동,37.5121622790434,127.028804866919,사무실,월세,0,0,30000000,3000000,300000,92.6,1.0,T,3120191,11680521,378147.0,391751.0,381067.3125,0,0,0,0,326.594378451862,194.1734581819774,8,1,1.0,0,1,2,20,3300000,0.615000380334187,53486727.272727266,1.0,9.655172413793103,15.0,24.655172413793103,0.9212896049156912,93.75189278246995,44
541922,서울특별시 강남구 논현동,37.5099438963,127.0366775661,사무실,월세,0,0,30900000,1500000,1070000,56.2,-1.0,T,3120199,11680531,90486.5,90985.75,88258.75,0,0,0,0,348.89380359248514,143.6956016932744,12,1,0.6,0,2,4,18,2570000,0.5194917701414958,45154363.63636364,1.0,9.708723605902652,15.0,24.70872360590265,0.5660474405614585,67.16228164801204,1177
533232,서울특별시 강남구 논현동,37.5128294189,127.0282817681,사무실,월세,0,0,65000000,2300000,1530000,109.1,7.0,T,3120191,11680521,378147.0,391751.0,381067.3125,0,1,0,0,319.7061872275499,159.2809025054609,10,1,0.0,0,1,2,16,3830000,0.7137731686908898,92671727.27272727,1.0,9.599791013584117,15.0,24.599791013584117,0.69707135226167,76.88014243320937,885
541933,서울특별시 강남구 논현동,37.5099438963,127.0366775661,사무실,월세,0,0,97380000,4210000,3900000,205.0,-2.0,T,3120199,11680531,90486.5,90985.75,88258.75,0,0,0,0,348.89380359248514,143.6956016932744,12,1,0.3999999999999999,0,2,4,18,8110000,1.6393300606410626,149375454.54545456,0.8033448357707546,9.080835970377628,12.050172536561318,21.131008506938947,0.5160474405614585,59.83456654904833,1264
541926,서울특별시 강남구 논현동,37.5099438963,127.0366775661,사무실,월세,0,0,51290000,2220000,2050000,109.1,-2.0,T,3120199,11680531,90486.5,90985.75,88258.75,0,0,0,0,348.89380359248514,143.6956016932744,12,1,0.3999999999999999,0,2,4,18,4270000,0.8631244585619405,78961727.27272727,1.0,9.516050504748764,15.0,24.516050504748762,0.5160474405614585,63.21960854685815,1221
541896,서울특별시 강남구 논현동,37.5135878321,127.0207127252,사무실,월세,0,0,26400000,3530000,2400000,211.6,-1.0,T,3120185,11680521,388874.5,478718.0,397097.625,0,2,0,0,278.41846597462455,69.1095178660546,15,1,0.6,0,3,1,25,5930000,1.1051370470853725,80069454.54545455,1.0,9.380355276907,15.0,24.380355276907,0.8763194784000472,90.10431615691054,178
541486,서울특별시 강남구 논현동,37.5188299815,127.0287862767,사무실,월세,0,0,50000000,3500000,0,165.3,4.0,T,3120190,11680531,265091.5,267129.0,233949.25,0,2,0,0,565.7571253951779,29.302432737929397,14,1,0.3999999999999999,0,1,2,19,3500000,0.7074790643950332,91926090.9090909,1.0,9.603320085859643,15.0,24.603320085859643,0.6777561392772118,75.43503053165053,966
541455,서울특별시 강남구 논현동,37.5060289637,127.0268767784,사무실,월세,0,0,30000000,5000000,100000,92.6,6.0,T,3120187,11680521,589152.0,788268.0,560948.125,0,0,1,0,672.1625975588219,139.53524846021648,12,1,0.0,0,2,2,24,5100000,0.9504551332437435,53486727.272727266,1.0,9.467084639498433,15.0,24.46708463949843,0.6950391781613642,76.59502300160074,901
541202,서울특별시 강남구 논현동,37.5106397134921,127.036186123171,기타,월세,0,0,50000000,3800000,150000,53.37,-1.0,T,3120199,11680531,90486.5,90985.75,88258.75,0,1,0,0,392.7878964510281,60.73169002111183,9,1,0.6,0,0,3,8,3950000,0.7984406583886803,63536572.72727273,1.0,9.552318382613024,15.0,24.552318382613024,0.5700846032066269,67.30866362311005,1176
